Municipio_ID;Municipio_Nome;Sigla_UF;Ano;PIB;Populacao;Receita_Corrente;Receita_Capital;Despesa_Total;Despesa_Assistencia_Previdencia;Despesa_Educacao_Cultura;Despesa_Saude_Saneamento;Despesa_Desportes_Lazer;Despesa_Seguranca_Defesa;Despesa_Trabalho;Despesa_Transporte;Despesa_Urbanismo_Habitacao
2207959;Nova Santa Rita;PI;2014;33023000;4276;11403309,15;784547,20;10501955,29;334195,31;4341649,54;2348571,43;670,00;0,00;0,00;0,00;714468,56
2208007;Picos;PI;2014;1205393000;76309;141285569,61;6742369,97;147235968,42;7601557,96;36173030,92;61634345,39;294276,70;95646,42;0,00;0,00;264127,23
2208106;Pimenteiras;PI;2014;62931000;11900;25333048,87;143096,28;22812755,79;607536,17;8156766,47;5848789,36;23079,27;0,00;759,00;33100,00;1966379,50
2208205;Pio IX;PI;2014;107536000;18023;29272464,57;1583341,26;30719026,13;846156,70;13649341,83;8743499,54;23068,40;0,00;603103,53;2605,00;1345734,61
2208304;Piracuruca;PI;2014;210445000;28066;42191500,26;2001990,70;43570872,26;1896979,09;16998441,73;14427142,62;624275,34;0,00;0,00;551059,51;314505,32
2208403;Piripiri;PI;2014;530307000;62600;96140848,38;4434944,02;98987351,34;6862443,84;38534789,28;29258001,71;723392,47;0,00;0,00;331510,72;8977238,20
2208502;Porto;PI;2014;65916000;12239;22183093,14;0,00;23396239,87;762626,16;12655348,88;5172065,59;221042,23;0,00;0,00;130481,96;901929,34
2208551;Porto Alegre do Piauí;PI;2014;22771000;2637;9979265,01;130000,00;9255571,38;654482,80;2494134,44;2471075,04;26943,06;0,00;0,00;6139,00;798467,56
2208601;Prata do Piauí;PI;2014;18216000;3107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2208650;Queimada Nova;PI;2014;49806000;8775;15859501,56;523800,00;14306974,90;451290,73;6264435,35;3537855,31;1816,90;50400,00;68053,77;458948,06;61868,76
2208700;Redenção do Gurguéia;PI;2014;54538000;8580;15353120,87;2398211,02;17118456,74;461410,56;7321693,96;5028659,03;32473,80;0,00;20815,46;0,00;408833,77
2208809;Regeneração;PI;2014;115955000;17696;31480708,80;1871294,28;29655266,51;2011146,44;11588589,99;8734509,82;234788,83;17390,00;2896,00;25406,00;2068944,97
2208858;Riacho Frio;PI;2014;27629000;4255;12229987,89;673111,66;11577968,35;468792,71;4792852,64;2732444,57;33920,20;0,00;0,00;27437,01;359516,50
2208874;Ribeira do Piauí;PI;2014;21977000;4368;11980085,30;0,00;10697941,25;411719,09;4128858,81;2591993,43;139119,84;0,00;0,00;24824,75;737766,17
2208908;Ribeiro Gonçalves;PI;2014;276033000;7112;19330975,24;1573095,13;18567256,94;945921,89;6294158,22;4920557,37;126208,99;7000,00;0,00;81279,82;2557034,78
2209005;Rio Grande do Piauí;PI;2014;36833000;6328;13083851,03;1141866,38;13186970,69;392999,09;4196012,14;4618067,52;179700,21;0,00;0,00;6000,00;673471,87
2209104;Santa Cruz do Piauí;PI;2014;38766000;6119;11468492,93;720239,66;10993013,21;419719,09;3605460,84;3224034,70;258124,26;0,00;91872,59;8940,00;123356,50
2209153;Santa Cruz dos Milagres;PI;2014;25923000;3910;10422304,00;0,00;10000210,00;150000,00;3158950,00;1890000,00;0,00;0,00;0,00;0,00;0,00
2209203;Santa Filomena;PI;2014;158867000;6152;17161919,84;694206,18;16052591,51;917976,96;5421287,48;3694080,76;27994,70;0,00;0,00;34700,00;843203,36
2209302;Santa Luz;PI;2014;35155000;5694;11314547,40;366720,00;10926671,19;486189,62;4690730,51;3034263,39;0,00;0,00;0,00;0,00;45439,50
2209351;Santana do Piauí;PI;2014;24837000;4534;10136960,89;366177,29;9954568,10;487076,70;3663979,05;2352507,56;259766,97;6974,11;0,00;32260,00;262285,13
2209377;Santa Rosa do Piauí;PI;2014;29777000;5180;11125734,25;208091,20;10361877,33;586108,44;3515647,38;2369205,97;44362,11;34720,00;0,00;16892,23;790066,09
2209401;Santo Antônio de Lisboa;PI;2014;42178000;6215;11651633,40;749854,45;11160891,41;722077,62;3304836,64;3957036,05;435967,86;4250,00;8972,35;0,00;137738,97
2209450;Santo Antônio dos Milagres;PI;2014;11715000;2109;8653977,30;36988,63;7557048,69;494527,92;2344952,63;1674142,55;55035,00;0,00;0,00;12800,00;362549,60
2209500;Santo Inácio do Piauí;PI;2014;23177000;3713;10485459,56;376511,11;10293978,03;646930,27;3294565,81;2613948,74;178128,26;0,00;0,00;149540,28;1141374,22
2209559;São Braz do Piauí;PI;2014;22045000;4367;10722709,89;0,00;10951077,84;410249,92;4329110,62;2737660,46;751503,18;0,00;0,00;124848,00;422492,09
2209609;São Félix do Piauí;PI;2014;20010000;2931;9567242,93;1036292,01;10265657,81;409048,16;2894127,87;2802824,63;428730,98;0,00;0,00;4000,00;386612,70
2209658;São Francisco de Assis do Piauí;PI;2014;32016000;5759;12026254,13;574258,94;12520141,90;568490,21;5410764,14;2841337,12;0,00;0,00;0,00;50036,34;683373,51
2209708;São Francisco do Piauí;PI;2014;39527000;6332;16794037,17;2833510,57;20381053,43;524812,56;11814259,04;4332373,98;52600,61;0,00;0,00;88766,00;222129,16
2209757;São Gonçalo do Gurguéia;PI;2014;23820000;2942;9440458,60;530990,64;8927180,00;553858,38;3290848,86;1923745,24;20272,00;0,00;0,00;15440,50;715124,96
2209807;São Gonçalo do Piauí;PI;2014;28936000;4885;11328753,07;129449,91;11017484,99;674116,19;3409715,32;2873343,46;264334,08;0,00;0,00;14969,08;471941,02
2209856;São João da Canabrava;PI;2014;25034000;4516;10691844,15;484004,90;10543462,40;470058,95;4093007,14;2077624,51;683660,54;0,00;0,00;100593,80;227813,64
2209872;São João da Fronteira;PI;2014;40342000;5873;13235242,27;139001,06;12596428,29;690831,64;5604994,05;2616966,98;38479,00;24174,00;0,00;28040,00;219812,14
2209906;São João da Serra;PI;2014;36062000;6101;13224294,71;279516,91;12260505,51;592144,29;3863879,97;3694615,77;0,00;0,00;0,00;422861,44;513404,01
2209955;São João da Varjota;PI;2014;23178000;4738;10729892,25;832930,83;10423365,54;700077,07;3844348,19;2149673,68;177004,00;0,00;0,00;129798,00;124777,15
2209971;São João do Arraial;PI;2014;36250000;7700;14947599,18;990652,40;15271246,70;475283,80;8093096,65;3401714,38;12012,15;16330,00;0,00;11444,00;1089676,91
2210003;São João do Piauí;PI;2014;160303000;20077;36716021,43;1486165,92;36388417,38;1411432,92;13306331,73;11983476,50;148147,18;0,00;0,00;360008,67;1427075,03
2210052;São José do Divino;PI;2014;37817000;5237;13002266,06;350550,00;12943475,12;397861,62;5564648,88;3353603,38;217290,92;0,00;0,00;71377,16;834100,11
2210102;São José do Peixe;PI;2014;26019000;3702;10714534,86;733874,29;10289111,66;656921,64;4012891,63;2919233,17;22200,00;0,00;0,00;0,00;324997,71
2210201;São José do Piauí;PI;2014;39024000;6615;11356684,62;804890,75;11609241,83;934347,85;4143451,22;3316652,18;44786,64;0,00;87147,44;56020,00;264077,30
2210300;São Julião;PI;2014;34636000;5771;13083627,20;1394133,69;13396037,33;1289914,90;5226550,25;3703965,04;183717,30;33000,00;71535,08;59399,83;207689,74
2210359;São Lourenço do Piauí;PI;2014;26393000;4488;10673366,56;0,00;9986358,36;334888,85;3898265,55;2349587,86;536688,87;0,00;0,00;0,00;694664,77
2210375;São Luis do Piauí;PI;2014;13933000;2593;8602051,94;322570,50;8014490,69;689516,63;2113963,11;1972829,59;122591,04;0,00;64067,02;192204,28;717446,44
2210383;São Miguel da Baixa Grande;PI;2014;15694000;2407;8615986,45;0,00;7728884,16;1250492,28;2022433,68;1555216,04;227151,62;0,00;0,00;539890,35;2180,00
2210391;São Miguel do Fidalgo;PI;2014;17881000;2994;9563128,29;376078,24;8688286,64;700015,08;2809782,35;1904740,08;269826,02;0,00;0,00;0,00;389169,48
2210409;São Miguel do Tapuio;PI;2014;96734000;18132;30731468,26;3544549,63;31396164,62;947264,84;13436721,26;8109330,21;350103,70;43865,00;0,00;148132,84;2178318,82
2210508;São Pedro do Piauí;PI;2014;86698000;13956;25694301,08;367164,62;24841980,18;1262906,81;9772654,23;7537083,01;33766,51;1190,00;0,00;71338,44;1509987,41
2210607;São Raimundo Nonato;PI;2014;324622000;33613;54270862,14;4160506,34;57776863,08;3473001,02;18894064,30;20330313,80;43408,84;0,00;0,00;174497,49;5827546,97
2210623;Sebastião Barros;PI;2014;28365000;3475;11116615,87;830733,77;12142759,26;625084,49;4962886,93;2501141,44;273214,35;0,00;0,00;85307,58;707133,98
2210631;Sebastião Leal;PI;2014;83292000;4199;13538462,60;0,00;11565580,23;782278,72;3790586,26;3016117,24;101600,00;0,00;0,00;0,00;521011,20
2210656;Sigefredo Pacheco;PI;2014;48673000;9799;15097562,35;1097369,31;14829661,89;385004,66;7986082,86;3369036,38;65762,80;0,00;0,00;60903,00;751188,22
2210706;Simões;PI;2014;81533000;14393;27850971,84;1845592,67;29064408,71;1348582,81;13313354,15;7960711,19;554988,82;0,00;171335,69;213165,98;1183482,16
2210805;Simplício Mendes;PI;2014;105887000;12385;23540129,27;1669472,52;22627675,24;722867,30;7736151,48;8063570,12;218685,57;0,00;0,00;34030,00;1417540,10
2210904;Socorro do Piauí;PI;2014;22153000;4519;11366786,08;560699,22;11140482,98;437384,36;4091514,52;3147208,33;261995,10;0,00;0,00;47328,63;354626,61
2210938;Sussuapara;PI;2014;44873000;6504;11954286,76;529843,69;11621077,79;766340,15;4071081,14;3318384,84;68963,60;18038,38;67109,61;43738,23;210453,82
2210953;Tamboril do Piauí;PI;2014;17104000;2839;9807505,18;0,00;8552053,85;400115,07;2632369,10;1894708,54;279827,01;0,00;0,00;207985,32;407879,64
2210979;Tanque do Piauí;PI;2014;20373000;2694;9421315,75;715526,93;8690368,36;577123,57;2704251,51;2088388,53;163836,36;0,00;0,00;28656,40;680444,50
2211001;Teresina;PI;2014;17774629000;840600;2022355565,78;88092140,40;2073462785,92;189567907,21;435508842,55;855396589,88;4117796,19;0,00;11310640,13;526453,87;211730364,72
2211100;União;PI;2014;275740000;43511;55150399,86;2395572,02;74192920,01;7225932,73;32195371,54;18136615,27;625261,60;0,00;0,00;278081,56;2979705,17
2211209;Uruçuí;PI;2014;954245000;20902;60475472,95;443088,63;53494512,10;2029038,05;18808067,22;14391531,75;433825,97;0,00;0,00;1038966,30;2619398,61
2211308;Valença do Piauí;PI;2014;175328000;20555;33450334,91;1118975,38;33057400,91;1004680,47;15238391,36;8234925,59;150829,96;0,00;98271,05;39216,00;2629942,89
2211357;Várzea Branca;PI;2014;26341000;4899;12776210,46;2379539,08;15490582,97;571395,76;5465670,39;5511351,22;46581,10;0,00;0,00;120797,18;916311,64
2211407;Várzea Grande;PI;2014;25249000;4339;10257088,64;858266,47;9870389,52;451670,81;3265903,08;2776168,42;33263,44;0,00;0,00;35482,16;787103,78
2211506;Vera Mendes;PI;2014;19413000;3023;10396584,64;645296,60;9379007,37;843875,85;3156128,24;2661560,11;351545,78;2018,83;67071,92;64865,06;122620,00
2211605;Vila Nova do Piauí;PI;2014;22829000;2987;9434026,43;2686146,21;11221488,12;637708,75;4182611,60;2576474,65;145501,42;0,00;0,00;157867,66;334307,15
2211704;Wall Ferraz;PI;2014;24663000;4365;10835306,97;385176,35;10925134,07;402843,22;4432470,65;2377731,47;219960,95;0,00;197170,32;44047,00;359086,63
2200053;Acauã;PI;2015;41232000;6933;13038373,62;1999329,95;14077235,30;624880,33;6466916,67;3014169,14;0,00;0,00;0,00;40607,31;353080,77
2200103;Agricolândia;PI;2015;28595000;5078;11123600,82;742200,00;11242135,09;735034,89;3663733,00;3348778,44;217131,97;0,00;0,00;32461,00;498365,43
2200202;Água Branca;PI;2015;153600000;17010;35368009,21;11225919,31;45525996,14;2386571,23;12627731,73;20223908,83;630643,69;0,00;0,00;220923,27;3104705,20
2200251;Alagoinha do Piauí;PI;2015;45142000;7501;13657414,22;573918,00;12894532,91;420982,03;5219623,24;3752791,25;19710,00;2800,00;124590,65;20672,00;113488,00
2200277;Alegrete do Piauí;PI;2015;31921000;4832;12403797,76;443036,01;11956748,23;509540,47;5030262,57;2644673,99;33046,62;4000,00;0,00;4828,40;607833,90
2200301;Alto Longá;PI;2015;80266000;14006;13947298,88;0,00;23018233,55;673043,14;10309476,27;5256263,54;314612,45;0,00;0,00;99711,72;86756,14
2200400;Altos;PI;2015;301871000;39715;57196700,76;45000,00;66222132,78;5645973,27;26616499,33;18930839,41;40911,11;0,00;0,00;289074,42;915342,56
2200459;Alvorada do Gurguéia;PI;2015;59401000;5278;14274409,45;976436,61;13647393,64;640421,65;6014110,37;3485466,05;0,00;360,00;0,00;68053,05;359769,24
2200509;Amarante;PI;2015;115459000;17312;24982383,63;1318550,38;26757228,07;1062507,56;10786904,04;7742043,11;72895,22;0,00;0,00;5562,23;968467,62
2200608;Angical do Piauí;PI;2015;46636000;6692;14982291,75;0,00;13719502,70;1620258,45;4682332,97;3841936,63;38358,55;2500,00;0,00;49509,32;1057982,14
2200707;Anísio de Abreu;PI;2015;61666000;9597;16069595,57;585183,88;19520386,05;850112,95;9516258,79;3997301,80;132919,84;0,00;0,00;3600,00;1146369,20
2200806;Antônio Almeida;PI;2015;52216000;3103;12050850,29;46671,45;10665078,74;1166640,01;3078097,26;1979094,18;133427,83;0,00;0,00;5501,00;1411250,30
2200905;Aroazes;PI;2015;40363000;5763;12200059,06;0,00;11438008,83;619602,66;4470660,41;2488183,52;82312,20;0,00;0,00;0,00;580303,08
2200954;Aroeiras de Itaim;PI;2015;15389000;2460;10410186,94;78955,81;8306973,12;761406,48;2262685,28;1972205,94;0,00;3000,00;84099,92;3800,00;272472,30
2201002;Arraial;PI;2015;27615000;4670;12515799,50;0,00;11270117,39;515315,22;4096869,45;3001363,37;135996,53;0,00;0,00;0,00;354729,10
2201051;Assunção do Piauí;PI;2015;40443000;7686;18680062,18;0,00;17852873,28;711254,51;8287763,12;2875513,26;1133937,95;0,00;0,00;50698,81;30000,00
2201101;Avelino Lopes;PI;2015;64253000;11433;27525131,60;4132259,43;22502231,86;598955,91;8496348,92;5246029,12;0,00;0,00;0,00;0,00;1716454,11
2201150;Baixa Grande do Ribeiro;PI;2015;559741000;11218;39204751,90;2074410,05;37196742,72;1828401,32;14723055,85;9643120,19;517958,77;0,00;0,00;574074,35;3325994,53
2201176;Barra D'Alcântara;PI;2015;26182000;3887;11126258,76;158626,84;9894876,88;624887,61;3741093,10;2752888,31;93106,20;0,00;0,00;840,00;523314,53
2201200;Barras;PI;2015;305949000;46072;78005358,74;1537123,15;77799443,99;3056094,74;42338423,12;19927740,82;281069,43;3597,60;0,00;646345,69;1545248,34
2201309;Barreiras do Piauí;PI;2015;21600000;3287;11027475,70;221304,87;9870410,19;671595,19;3055383,91;2270307,82;28502,58;0,00;0,00;14844,66;676125,47
2201408;Barro Duro;PI;2015;55348000;6935;14381975,84;209460,17;12767043,99;1121726,06;4246579,72;3523773,04;83601,65;0,00;0,00;0,00;818307,85
2201507;Batalha;PI;2015;149878000;26331;42941523,92;1604273,05;41957797,76;1817803,53;19491495,59;11648762,19;63900,35;0,00;0,00;178396,85;2690199,43
2201556;Bela Vista do Piauí;PI;2015;28816000;3919;10769132,73;879765,83;10485384,60;408826,66;3685692,71;2357964,25;1812,50;0,00;0,00;9987,64;832926,33
2201572;Belém do Piauí;PI;2015;23263000;3464;10570421,10;459991,75;10003248,96;418171,67;4004014,12;2116976,79;16702,65;227,00;0,00;25960,00;657241,53
2201606;Beneditinos;PI;2015;56545000;10027;21026739,29;1162914,00;19653830,60;677584,17;11396430,91;4043588,46;8025,04;0,00;0,00;4824,00;861178,68
2201705;Bertolínia;PI;2015;43610000;5402;14545037,63;0,00;14078378,07;774788,23;4925756,10;3556958,27;43774,00;0,00;0,00;8094,00;565419,61
2201739;Betânia do Piauí;PI;2015;37858000;6097;14586472,88;892197,00;14742720,03;457822,23;6950858,10;2880046,66;46958,48;0,00;0,00;226936,86;524702,37
2201770;Boa Hora;PI;2015;36735000;6599;14767640,32;295590,87;13721968,66;448812,88;7370132,41;2641212,21;126110,52;0,00;0,00;8380,13;145593,58
2201804;Bocaina;PI;2015;32921000;4436;10640331,34;1049876,25;10454837,62;748135,89;3083079,79;3164748,41;49351,38;0,00;71517,19;6710,00;251433,92
2201903;Bom Jesus;PI;2015;645002000;24327;60602741,30;7020701,81;59645096,04;2969202,88;19117757,91;21839672,81;520438,93;13989,61;0,00;227822,08;4498875,42
2201919;Bom Princípio do Piauí;PI;2015;34667000;5497;15299840,77;1013761,47;14780907,54;1606150,07;6262065,05;2979992,91;57155,04;0,00;0,00;58872,78;1352855,97
2201929;Bonfim do Piauí;PI;2015;31390000;5549;11817290,08;751382,67;11049512,83;512057,10;4944890,26;2252243,88;18611,50;0,00;0,00;172028,82;725539,81
2201945;Boqueirão do Piauí;PI;2015;34808000;6380;14649990,21;1208081,65;14684547,35;593151,91;6944490,95;3359636,38;80984,88;0,00;0,00;59532,98;1071492,88
2201960;Brasileira;PI;2015;42837000;8159;15048156,38;1335400,00;13483203,54;935610,70;5145953,38;3846989,82;0,00;0,00;0,00;169896,80;397742,74
2201988;Brejo do Piauí;PI;2015;27689000;3871;11737688,73;1174480,75;11662913,38;500555,83;4942541,68;2913541,34;266988,22;0,00;0,00;20799,98;490844,08
2202000;Buriti dos Lopes;PI;2015;134746000;19415;39762981,88;0,00;37483321,00;2518844,18;18230677,42;9139802,01;45123,53;0,00;0,00;142835,15;1033154,37
2202026;Buriti dos Montes;PI;2015;43296000;8188;16305564,69;1706326,06;15554638,72;620797,10;7365603,42;3565490,12;43319,09;0,00;0,00;661178,80;376720,02
2202059;Cabeceiras do Piauí;PI;2015;51235000;10325;18168840,07;788997,16;16401505,86;634280,98;7478218,72;3805542,53;71821,98;0,00;0,00;0,00;573669,58
2202075;Cajazeiras do Piauí;PI;2015;21680000;3471;11625207,09;226260,07;11116075,30;385553,26;3699100,35;2462836,78;178607,25;0,00;0,00;9720,00;738747,77
2202083;Cajueiro da Praia;PI;2015;65895000;7451;16783792,66;0,00;15509669,01;1187511,88;6459539,86;3334339,95;24533,47;0,00;0,00;0,00;105915,96
2202091;Caldeirão Grande do Piauí;PI;2015;50876000;5674;19223689,60;403043,17;17712591,47;1030685,74;6353309,27;4340892,43;20290,00;0,00;132356,05;280721,60;1552281,00
2202109;Campinas do Piauí;PI;2015;36644000;5507;12845202,46;1702375,65;12957973,58;505655,21;5610299,17;3520997,08;11560,00;0,00;0,00;102292,97;818543,98
2202117;Campo Alegre do Fidalgo;PI;2015;29024000;4911;13214412,81;433640,00;12117688,65;501944,65;5558427,13;2559020,41;51329,31;0,00;0,00;87952,92;337188,87
2202133;Campo Grande do Piauí;PI;2015;46321000;5801;13461454,00;237500,00;12817132,19;1213897,05;5093080,86;2897986,25;212045,42;0,00;0,00;950,00;637810,65
2202174;Campo Largo do Piauí;PI;2015;35680000;7094;15664032,85;846285,00;15168770,71;343615,57;8680878,06;3069377,79;65326,45;0,00;0,00;0,00;490190,24
2202208;Campo Maior;PI;2015;461048000;45971;88401713,28;2995868,66;88107094,39;5221631,86;28014167,82;32344819,99;468010,76;0,00;0,00;1155978,10;6287716,06
2202251;Canavieira;PI;2015;26675000;3904;11616412,80;244800,00;11075906,13;825202,82;3819139,26;2579735,35;125282,00;0,00;0,00;11047,00;612855,90
2202307;Canto do Buriti;PI;2015;180621000;20700;39566837,86;1083402,19;37235438,94;1506797,11;13934538,50;11362369,29;19420,92;700,00;164226,44;40851,00;3330327,83
2202406;Capitão de Campos;PI;2015;63986000;11239;24280645,60;108000,00;20438354,20;1759541,32;10002055,75;4855311,13;21950,00;0,00;0,00;110055,80;889931,11
2202455;Capitão Gervásio Oliveira;PI;2015;24893000;4008;11327028,10;0,00;10360226,26;495462,91;4261329,85;2193795,21;22920,00;0,00;0,00;0,00;437591,65
2202505;Caracol;PI;2015;67306000;10641;10809836,84;0,00;25969813,52;931943,84;11172586,81;7835034,19;159559,19;0,00;0,00;35650,00;1252749,21
2202539;Caraúbas do Piauí;PI;2015;37110000;5728;14252557,66;0,00;12391974,58;735637,33;5940978,98;2263761,05;751,00;0,00;0,00;273999,83;290898,38
2202554;Caridade do Piauí;PI;2015;30203000;4994;13011163,40;1352402,77;12789719,02;781480,74;5867795,54;2469150,32;43094,60;0,00;0,00;63840,70;1004426,75
2202604;Castelo do Piauí;PI;2015;134473000;18160;36498156,64;1695091,48;35060485,17;1632417,45;16278894,42;10281225,87;310051,13;22382,72;0,00;0,00;699081,20
2202653;Caxingó;PI;2015;36875000;5279;14730387,23;15000,00;12465844,53;729352,27;6044799,69;2191295,86;17744,30;0,00;0,00;0,00;772842,76
2202703;Cocal;PI;2015;170117000;27230;46939369,60;1469014,94;53316819,66;936323,59;29806388,97;11149138,04;141409,06;492379,30;0,00;5121,50;3000596,11
2202711;Cocal de Telha;PI;2015;31388000;4621;12784556,10;1774470,43;13883185,23;500395,10;5401065,96;3099466,79;34928,41;0,00;7837,19;14577,74;1364479,34
2202729;Cocal dos Alves;PI;2015;36067000;6028;12731595,26;534589,04;11480216,83;451530,57;5248609,34;2472680,57;109197,92;0,00;0,00;4500,00;951734,11
2202737;Coivaras;PI;2015;23642000;3930;11527996,94;41045,01;10570952,03;397507,34;4184410,30;2168673,04;9552,26;0,00;0,00;153184,60;5830,17
2202752;Colônia do Gurguéia;PI;2015;42732000;6314;14863432,93;326414,85;13818418,18;1305822,18;5895612,07;3096690,26;0,00;0,00;0,00;5450,00;922011,23
2202778;Colônia do Piauí;PI;2015;48308000;7527;16825407,32;306629,92;15853116,28;551284,66;7167856,68;3865285,59;231777,87;0,00;0,00;197912,12;675897,73
2202802;Conceição do Canindé;PI;2015;34080000;4536;11545473,77;1978288,94;12356708,50;424975,04;5136419,84;2507460,53;85867,59;0,00;0,00;50028,30;1504141,85
2202851;Coronel José Dias;PI;2015;27873000;4602;11570751,51;1224644,80;11737901,79;521033,09;5234759,98;2225487,78;28202,20;0,00;0,00;8924,00;1115216,59
2202901;Corrente;PI;2015;274827000;26084;47647768,98;1284224,30;43310814,09;2950108,45;19021418,66;9569750,87;68865,00;0,00;0,00;3932,00;3844197,79
2203008;Cristalândia do Piauí;PI;2015;47129000;8102;10433228,29;0,00;14718789,09;545392,16;5864504,77;4053542,70;284807,51;4007,43;0,00;0,00;743747,29
2203107;Cristino Castro;PI;2015;81929000;10214;21442302,45;306586,20;20562667,98;555631,35;9302757,77;7048632,46;12594,50;0,00;0,00;0,00;248089,58
2203206;Curimatá;PI;2015;79413000;11121;21162114,60;444949,14;20131155,68;532153,32;9292803,40;4476339,23;58233,78;0,00;0,00;0,00;1308572,05
2203230;Currais;PI;2015;125260000;4845;8204358,47;0,00;13177941,09;330825,80;5020755,64;2875147,14;8993,40;0,00;0,00;106295,41;684772,86
2203255;Curralinhos;PI;2015;22213000;4337;11418831,56;250938,26;10991010,38;956450,31;3999681,76;2304182,38;42339,30;0,00;0,00;38000,00;437545,25
2203271;Curral Novo do Piauí;PI;2015;29980000;5086;14239246,82;126712,00;13101761,78;713694,24;5345096,45;2274245,85;50861,03;10118,11;0,00;51462,50;968526,24
2203305;Demerval Lobão;PI;2015;130390000;13552;21823287,76;2191051,29;21891497,18;639438,69;9388817,91;5780916,52;88948,67;0,00;0,00;32038,00;1367233,56
2203354;Dirceu Arcoverde;PI;2015;35158000;6862;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2203404;Dom Expedito Lopes;PI;2015;61115000;6756;12819780,56;51000,00;12038961,45;1211213,61;4567055,61;2908694,21;79307,09;3064,53;68583,52;11930,82;410612,49
2203420;Domingos Mourão;PI;2015;26784000;4290;11384228,48;630016,34;11078882,53;636025,29;4782223,29;2174805,30;13480,00;0,00;0,00;115930,08;381736,79
